yearmonth,banner,category,brand,segment,pri_sales_tons,packgroup,sec_sales_tons,dp_name_under_invest_promotion,invest_sum_promotion,duration_invest_mean_promotion,dp_name_under_invest_media,invest_sum_media,duration_invest_mean_media,promo_in_month,media_in_month,pri_sales_tons_MA,history_correction,outlier_corrected_data,Insample Forecast,Actual Sales(Corrected),no_of_working_days,massive,ocd,ps_v2,ps_v3,packgroup_tdp,visibility,Error_reg
202207,AEON,ORAL,P/S,MOUTHWASH,0.546,BIG PACK,0,3,67129200,48.33333333,0,0,0,43055280,0,0.396,0.546,0.546,0.673584364,0.546,26,0,0,0,0,0,0,-0.127584364
202208,AEON,ORAL,P/S,MOUTHWASH,0.33,BIG PACK,0,2,21110400,28,0,0,0,45184320,0,0.392,0.392,0.392,0.653433473,0.673584365,27,0,0,0,0,0,0,-0.261433473
202209,AEON,ORAL,P/S,MOUTHWASH,0.282,BIG PACK,0,2,23456000,40,0,0,0,17592000,0,0.386,0.386,0.386,0.624339279,0.653433473,25,0,0,0,0,0,0,-0.238339279
202210,AEON,ORAL,P/S,MOUTHWASH,0.396,BIG PACK,0,1,49256000,92,0,0,0,22461130.43,0,0.336,0.396,0.396,0.650452372,0.624339279,26,0,0,0,0,0,0,-0.254452372
202211,AEON,ORAL,P/S,MOUTHWASH,0.414,SMALL PACKBIG PACK,0,0,0,0,0,0,0,16061739.13,0,0.364,0.414,0.414,0.642741708,0.650452372,26,0,0,0,0,0,0,-0.228741708
202212,AEON,ORAL,P/S,MOUTHWASH,0.252,BIG PACK,0,0,0,0,0,0,0,16597130.43,0,0.354,0.354,0.354,0.639177786,0.642741708,27,0,0,0,0,0,0,-0.285177786
202301,AEON,ORAL,P/S,MOUTHWASH,0.24,SMALL PACKBIG PACK,0,0,0,0,0,0,0,0,0,0.302,0.302,0.302,0.644123955,0.639177786,20,0,0,0,0,0,0,-0.342123955
202302,AEON,ORAL,P/S,MOUTHWASH,0.126,BIG PACKSMALL PACK,0,0,0,0,0,0,0,0,0,0.206,0.206,0.206,0.642014483,0.644123955,24,0,0,0,0,0,0,-0.436014483
202303,AEON,ORAL,P/S,MOUTHWASH,0.198,SMALL PACKBIG PACK,0,0,0,0,0,0,0,0,0,0.188,0.198,0.198,0.641772075,0.642014483,27,0,0,0,0,0,0,-0.443772075
202304,AEON,ORAL,P/S,MOUTHWASH,0.228,BIG PACKSMALL PACK,0,0,0,0,0,0,0,0,0,0.184,0.228,0.228,0.642636838,0.641772075,24,0,0,0,0,0,0,-0.414636838
202305,AEON,ORAL,P/S,MOUTHWASH,0.186,BIG PACKSMALL PACK,0,0,0,0,0,0,0,0,0,0.204,0.204,0.204,0.642141132,0.642636838,25,0,0,0,0,0,0,-0.438141132
202306,AEON,ORAL,P/S,MOUTHWASH,0.156,BIG PACK,0,0,0,0,0,0,0,0,0,0.19,0.19,0.19,0.642183348,0.642141132,26,0,0,0,0,0,0,-0.452183348
202307,AEON,ORAL,P/S,MOUTHWASH,0.18,SMALL PACKBIG PACK,0,0,0,0,0,0,0,0,0,0.174,0.18,0.18,0.642320439,0.642183348,26,0,0,0,0,0,0,-0.462320439
202308,AEON,ORAL,P/S,MOUTHWASH,0.174,SMALL PACKBIG PACK,0,0,0,0,0,0,0,0,0,0.17,0.174,0.174,0.642214973,0.642320439,27,0,0,0,0,0,0,-0.468214973
202309,AEON,ORAL,P/S,MOUTHWASH,0.186,BIG PACK,0,0,0,0,0,0,0,0,0,0.18,0.186,0.186,0.642239587,0.642214973,24,0,0,0,0,0,0,-0.456239587
202310,AEON,ORAL,P/S,MOUTHWASH,0.168,BIG PACK,0,0,0,0,0,0,0,0,0,0.176,0.176,0.176,0.642258333,0.642239587,26,0,0,0,0,0,0,-0.466258333
202311,AEON,ORAL,P/S,MOUTHWASH,0.132,BIG PACKSMALL PACK,0,0,0,0,0,0,0,0,0,0.162,0.162,0.162,0.642237631,0.642258333,26,0,0,0,0,0,0,-0.480237631
202312,AEON,ORAL,P/S,MOUTHWASH,0.192,BIG PACK,0,0,0,0,0,0,0,0,0,0.164,0.192,0.192,0.642245184,0.642237631,26,0,0,0,0,0,0,-0.450245184
202401,AEON,ORAL,P/S,MOUTHWASH,0.162,BIG PACK,0,0,0,0,0,0,0,0,0,0.162,0.162,0.162,0.642247049,0.642245184,26,0,0,0,0,0,0,-0.480247049
202402,AEON,ORAL,P/S,MOUTHWASH,0.084,BIG PACK,0,0,0,0,0,0,0,0,0,0.146,0.146,0.146,0.642243288,0.642247049,19,0,0,0,0,0,0,-0.496243288
202403,AEON,ORAL,P/S,MOUTHWASH,0.204,BIG PACK,0,0,0,0,0,0,0,0,0,0.15,0.204,0.204,0.642245174,0.642243288,26,0,0,0,0,0,0,-0.438245174
202404,AEON,ORAL,P/S,MOUTHWASH,0.318,BIG PACK,0,0,0,0,0,0,0,0,0,0.202,0.318,0.318,0.64224517,0.642245174,24,0,0,0,0,0,0,-0.32424517
202405,AEON,ORAL,P/S,MOUTHWASH,0.234,SMALL PACKBIG PACK,0,0,0,0,0,0,0,0,0,0.252,0.252,0.252,0.642244544,0.64224517,26,0,0,0,0,0,0,-0.390244544
202406,AEON,ORAL,P/S,MOUTHWASH,0.168,BIG PACK,0,0,0,0,0,0,0,0,0,0.24,0.24,0.24,0.642244963,0.642244544,25,0,0,0,0,0,0,-0.402244963
202407,AEON,ORAL,P/S,MOUTHWASH,0.174,BIG PACK,0,0,0,0,0,0,0,0,0,0.192,0.192,0.192,0.642244892,0.642244963,27,0,0,0,0,0,0,-0.450244892
202408,AEON,ORAL,P/S,MOUTHWASH,0.282,BIG PACK,0,0,0,0,0,0,0,0,0,0.208,0.282,0.282,0.6422448,0.642244892,27,0,0,0,0,0,0,-0.3602448
202409,AEON,ORAL,P/S,MOUTHWASH,0.204,BIG PACK,0,0,0,0,0,0,0,0,0,0.22,0.22,0.22,0.642244885,0.6422448,23,0,0,0,0,0,0,-0.422244885
202410,AEON,ORAL,P/S,MOUTHWASH,0.294,BIG PACK,0,0,0,0,0,0,0,0,0,0.26,0.294,0.294,0.642244859,0.642244885,27,0,0,0,0,0,0,-0.348244859
202101,AEON,ORAL,P/S,TOOTHBRUSH,0.47719099,SINGLE PACKMULTI PACK 2MULTI PACK 3,0,0,0,0,0,0,0,0,0,0.47719099,0.47719099,0.448563255,0,0.393978435,25,0,0,0,0,0,0,0.448563255
202102,AEON,ORAL,P/S,TOOTHBRUSH,0.315439994,MULTI PACK 3MULTI PACK 2SINGLE PACK,0,0,0,0,0,0,0,0,0,0.396315492,0.396315492,0.396315492,0,0.315439994,19,0,0,0,0,0,0,0.396315492
202103,AEON,ORAL,P/S,TOOTHBRUSH,0.310177994,MULTI PACK 3SINGLE PACKMULTI PACK 2,0,0,0,0,0,0,0,0,0,0.367602993,0.367602993,0.367602993,0,0.310177994,27,0,0,0,0,0,0,0.367602993
202104,AEON,ORAL,P/S,TOOTHBRUSH,0.264700995,SINGLE PACKMULTI PACK 2MULTI PACK 3,0,0,0,0,0,0,0,0,0,0.296772994,0.296772994,0.296772994,0,0.367602993,24,0,0,0,0,0,0,0.296772994
202105,AEON,ORAL,P/S,TOOTHBRUSH,0.238255994,MULTI PACK 2SINGLE PACKMULTI PACK 3,0,0,0,0,0,0,0,0,0,0.271044994,0.271044994,0.271044994,0,0.33107366,25,0,0,0,0,0,0,0.271044994
202106,AEON,ORAL,P/S,TOOTHBRUSH,0.211303995,SINGLE PACKMULTI PACK 2MULTI PACK 3,0,0,0,0,0,0,0,0,0,0.238086995,0.238086995,0.238086995,0.337371969,0.336284882,26,0,0,0,0,0,0,-0.099284974
202107,AEON,ORAL,P/S,TOOTHBRUSH,0.349786992,MULTI PACK 2SINGLE PACKMULTI PACK 3,0,0,0,0,0,0,0,0,0,0.266448994,0.349786992,0.349786992,0.360064388,0.344987178,27,0,0,0,0,0,0,-0.010277396
202108,AEON,ORAL,P/S,TOOTHBRUSH,0.116877997,MULTI PACK 3SINGLE PACKMULTI PACK 2,0,0,0,0,0,0,0,0,0,0.225989661,0.225989661,0.225989661,0.333198631,0.337448574,26,0,0,0,0,0,0,-0.10720897
202109,AEON,ORAL,P/S,TOOTHBRUSH,0.200526995,MULTI PACK 3MULTI PACK 2SINGLE PACK,0,0,0,0,0,0,0,0,0,0.222397328,0.222397328,0.225796679,0.337381103,0.339573545,25,0,0,0,0,0,0,-0.111584424
202110,AEON,ORAL,P/S,TOOTHBRUSH,0.285458995,MULTI PACK 3MULTI PACK 2SINGLE PACK,0,0,0,0,0,0,0,0,0,0.200954662,0.285458995,0.285458995,0.343548041,0.340669766,26,0,0,0,0,0,0,-0.058089046
202111,AEON,ORAL,P/S,TOOTHBRUSH,0.243760995,MULTI PACK 3SINGLE PACKMULTI PACK 2,0,0,0,0,0,0,0,0,0,0.243248995,0.243760995,0.243760995,0.338042593,0.339230628,26,0,0,0,0,0,0,-0.094281598
202112,AEON,ORAL,P/S,TOOTHBRUSH,0.317849993,MULTI PACK 2MULTI PACK 3SINGLE PACK,0,0,0,0,0,0,0,0,0,0.282356661,0.317849993,0.317849993,0.339657245,0.339824646,27,0,0,0,0,0,0,-0.021807252
202201,AEON,ORAL,P/S,TOOTHBRUSH,0.493306991,MULTI PACK 2MULTI PACK 3SINGLE PACK,0,13,315103470,128.4642857,0,0,0,249525906.2,0,0.351639326,0.493306991,0.448563255,0.340415959,0.339908347,22,0,0,0,0,0,0,0.108147296
202202,AEON,ORAL,P/S,TOOTHBRUSH,0.305448994,SINGLE PACKMULTI PACK 3MULTI PACK 2,0,2,8634740,58,0,0,0,73495952.49,0,0.372201993,0.372201993,0.372201993,0.339371932,0.33965454,19,0,0,0,0,0,0,0.032830061
202203,AEON,ORAL,P/S,TOOTHBRUSH,0.307657992,MULTI PACK 2SINGLE PACKMULTI PACK 3,0,11,163370030,58.71428571,0,0,0,164086381.4,0,0.368804659,0.368804659,0.368804659,0.339815045,0.339795844,27,0,0,0,0,0,0,0.028989614
202204,AEON,ORAL,P/S,TOOTHBRUSH,0.363975993,MULTI PACK 3SINGLE PACKMULTI PACK 2,0,14,418612168.5,232.9761904,0,0,0,265081130.6,0,0.325694326,0.363975993,0.363975993,0.339867645,0.339786244,24,0,0,0,0,0,0,0.024108348
202205,AEON,ORAL,P/S,TOOTHBRUSH,0.329696994,MULTI PACK 3MULTI PACK 2SINGLE PACK,0,11,299831910,105,0,0,0,396282559.1,0,0.333776993,0.333776993,0.333776993,0.339684874,0.339745543,25,0,0,0,0,0,0,-0.005907881
202206,AEON,ORAL,P/S,TOOTHBRUSH,0.312613993,SINGLE PACKMULTI PACK 2MULTI PACK 3,0,4,20908200,46,0,0,0,66349297.25,0,0.335428993,0.335428993,0.335428993,0.339789189,0.339775877,26,0,0,0,0,0,0,-0.004360196
202207,AEON,ORAL,P/S,TOOTHBRUSH,0.359103995,MULTI PACK 2SINGLE PACKMULTI PACK 3,0,10,166897446,96.91666667,0,0,0,151004098.4,0,0.333804994,0.359103995,0.359103995,0.33978057,0.339769221,26,0,0,0,0,0,0,0.019323425
202208,AEON,ORAL,P/S,TOOTHBRUSH,0.387870994,MULTI PACK 2SINGLE PACKMULTI PACK 3,0,10,110843580,114.3333333,0,0,0,113011009.4,0,0.353196327,0.387870994,0.387870994,0.339751544,0.339763547,27,0,0,0,0,0,0,0.04811945
202209,AEON,ORAL,P/S,TOOTHBRUSH,0.300513997,MULTI PACK 2MULTI PACK 3SINGLE PACK,0,2,15366200,80,0,0,0,36889859.64,0,0.349162995,0.349162995,0.349162995,0.339773767,0.339769548,25,0,0,0,0,0,0,0.009389228
202210,AEON,ORAL,P/S,TOOTHBRUSH,0.254068996,SINGLE PACKMULTI PACK 2MULTI PACK 3,0,5,77469000,177.6666667,0,0,0,45751675.09,0,0.314151329,0.314151329,0.314151329,0.339768627,0.339767439,26,0,0,0,0,0,0,-0.025617298
202211,AEON,ORAL,P/S,TOOTHBRUSH,0.285865997,MULTI PACK 3MULTI PACK 2SINGLE PACK,0,5,58176250,66,0,0,0,85877298.83,0,0.280149663,0.285865997,0.285865997,0.339764646,0.339766845,26,0,0,0,0,0,0,-0.053898649
202212,AEON,ORAL,P/S,TOOTHBRUSH,0.430039998,MULTI PACK 2MULTI PACK 3MULTI PACK 5SINGLE PACK,0,10,54282534,51.25,0,0,0,62140360.09,0,0.323324997,0.430039998,0.430039998,0.339769014,0.339767944,27,0,0,0,0,0,0,0.090270984
202301,AEON,ORAL,P/S,TOOTHBRUSH,0.471639998,MULTI PACK 5SINGLE PACKMULTI PACK 2MULTI PACK 3,0,12,137823458,125.15,0,0,0,123377717.7,0,0.395848664,0.471639998,0.448563255,0.339767429,0.339767409,20,0,0,0,0,0,0,0.108795826
202302,AEON,ORAL,P/S,TOOTHBRUSH,0.248498998,SINGLE PACKMULTI PACK 2MULTI PACK 5MULTI PACK 3,0,10,229978880,135.75,0,0,0,216169988.8,0,0.383392998,0.383392998,0.383392998,0.33976703,0.339767399,24,0,0,0,0,0,0,0.043625968
202303,AEON,ORAL,P/S,TOOTHBRUSH,0.331977998,SINGLE PACKMULTI PACK 2MULTI PACK 3MULTI PACK 5,0,4,14027520,56,0,0,0,42282151.48,0,0.350705665,0.350705665,0.350705665,0.339767824,0.339767584,27,0,0,0,0,0,0,0.010937841
202304,AEON,ORAL,P/S,TOOTHBRUSH,0.304041996,MULTI PACK 3MULTI PACK 2SINGLE PACKMULTI PACK 5,0,4,38906400,168,0,0,0,19397554.29,0,0.294839664,0.304041996,0.304041996,0.339767427,0.339767464,24,0,0,0,0,0,0,-0.035725431
202305,AEON,ORAL,P/S,TOOTHBRUSH,0.279926999,SINGLE PACKMULTI PACK 3MULTI PACK 2MULTI PACK 5,0,11,69097639,106.4285714,0,0,0,70745347.3,0,0.305315664,0.305315664,0.305315664,0.339767427,0.339767483,25,0,0,0,0,0,0,-0.034451763
202306,AEON,ORAL,P/S,TOOTHBRUSH,0.287213998,SINGLE PACKMULTI PACK 3MULTI PACK 5MULTI PACK 2,0,6,38511660,85.5,0,0,0,56372797.41,0,0.290394331,0.290394331,0.290394331,0.33976756,0.33976751,26,0,0,0,0,0,0,-0.049373229
202307,AEON,ORAL,P/S,TOOTHBRUSH,0.273902999,SINGLE PACKMULTI PACK 3MULTI PACK 5MULTI PACK 2,0,2,40268160,140,0,0,0,17362911.3,0,0.280347999,0.280347999,0.280347999,0.339767471,0.339767486,26,0,0,0,0,0,0,-0.059419472
202308,AEON,ORAL,P/S,TOOTHBRUSH,0.350014998,SINGLE PACKMULTI PACK 3MULTI PACK 2MULTI PACK 5,0,6,59595750,115.5,0,0,0,63577978.57,0,0.303710665,0.350014998,0.350014998,0.339767486,0.339767493,27,0,0,0,0,0,0,0.010247512
202309,AEON,ORAL,P/S,TOOTHBRUSH,0.286036998,MULTI PACK 2MULTI PACK 3MULTI PACK 5SINGLE PACK,0,1,6991000,43,0,0,0,23800461.98,0,0.303318332,0.303318332,0.303318332,0.339767506,0.339767496,24,0,0,0,0,0,0,-0.036449174
202310,AEON,ORAL,P/S,TOOTHBRUSH,0.301117996,SINGLE PACKMULTI PACK 3MULTI PACK 2MULTI PACK 5,0,9,182580400,117,0,0,0,107858346.8,0,0.312389997,0.312389997,0.312389997,0.339767488,0.339767492,26,0,0,0,0,0,0,-0.027377491
202311,AEON,ORAL,P/S,TOOTHBRUSH,0.278830999,MULTI PACK 5MULTI PACK 2MULTI PACK 3SINGLE PACK,0,9,55598800,51,0,0,0,96038595.45,0,0.288661998,0.288661998,0.288661998,0.339767493,0.339767494,26,0,0,0,0,0,0,-0.051105495
202312,AEON,ORAL,P/S,TOOTHBRUSH,0.299206499,MULTI PACK 2SINGLE PACKMULTI PACK 3MULTI PACK 5,0,7,53068140.1,31.83333333,0,0,0,89463956.01,0,0.293051831,0.299206499,0.299206499,0.339767496,0.339767494,26,0,0,0,0,0,0,-0.040560997
202401,AEON,ORAL,P/S,TOOTHBRUSH,0.361412498,MULTI PACK 5SINGLE PACKMULTI PACK 2MULTI PACK 3,0,7,146381960.1,177.375,0,0,0,78963685.53,0,0.313149999,0.361412498,0.361412498,0.339767493,0.339767493,26,0,0,0,0,0,0,0.021645005
202402,AEON,ORAL,P/S,TOOTHBRUSH,0.268626998,MULTI PACK 2MULTI PACK 5SINGLE PACKMULTI PACK 3,0,9,81984350,112,0,0,0,102986968.1,0,0.309748665,0.309748665,0.309748665,0.339767494,0.339767493,19,0,0,0,0,0,0,-0.030018829
202403,AEON,ORAL,P/S,TOOTHBRUSH,0.197418998,MULTI PACK 5MULTI PACK 2MULTI PACK 3SINGLE PACK,0,2,10766500,36,0,0,0,55686809.22,0,0.275819498,0.275819498,0.275819498,0.339767493,0.339767493,26,0,0,0,0,0,0,-0.063947995
202404,AEON,ORAL,P/S,TOOTHBRUSH,0.315089999,MULTI PACK 3SINGLE PACKMULTI PACK 5MULTI PACK 2,0,7,96222700,30.85714286,0,0,0,95045194.44,0,0.260378665,0.315089999,0.315089999,0.339767492,0.339767493,24,0,0,0,0,0,0,-0.024677493
202405,AEON,ORAL,P/S,TOOTHBRUSH,0.268576998,MULTI PACK 5SINGLE PACKMULTI PACK 2MULTI PACK 3,0,7,154194260,113.5,0,0,0,117325936.1,0,0.260361998,0.268576998,0.268576998,0.339767493,0.339767493,26,0,0,0,0,0,0,-0.071190495
202406,AEON,ORAL,P/S,TOOTHBRUSH,0.397219999,SINGLE PACKMULTI PACK 2MULTI PACK 3MULTI PACK 5,0,5,53438940,38.5,0,0,0,92980116.64,0,0.326962332,0.397219999,0.397219999,0.339767493,0.339767493,25,0,0,0,0,0,0,0.057452506
202407,AEON,ORAL,P/S,TOOTHBRUSH,0.305323998,MULTI PACK 5MULTI PACK 3MULTI PACK 2SINGLE PACK,0,6,15901960,55,0,0,0,15901960,0,0.323706998,0.323706998,0.323706998,0.339767493,0.339767493,27,0,0,0,0,0,0,-0.016060495
202408,AEON,ORAL,P/S,TOOTHBRUSH,0.277443999,MULTI PACK 2MULTI PACK 3SINGLE PACKMULTI PACK 5,0,0,0,0,0,0,0,0,0,0.326662665,0.326662665,0.326662665,0.339767493,0.339767493,27,0,0,0,0,0,0,-0.013104828
202409,AEON,ORAL,P/S,TOOTHBRUSH,0.285852999,SINGLE PACKMULTI PACK 3MULTI PACK 5MULTI PACK 2,0,7,290594300,34.21428571,0,0,0,254800847.6,0,0.289540332,0.289540332,0.289540332,0.339767493,0.339767493,23,0,0,0,0,0,0,-0.050227161
202410,AEON,ORAL,P/S,TOOTHBRUSH,0.617120993,MULTI PACK 2SINGLE PACKMULTI PACK 5MULTI PACK 3,0,5,65212230,107.5,0,0,0,72957093.17,0,0.393472664,0.617120993,0.448563255,0.339767493,0.393978435,27,0,0,0,0,0,0,0.108795762
202101,AEON,ORAL,P/S,TOOTHPASTE,4.641119983,MEDIUM PACKSMALL PACKBIG PACK,0,0,0,0,0,0,0,0,0,4.641119983,4.641119983,4.641119983,0,4.641119983,25,0,0,0,0,0,0,4.641119983
202102,AEON,ORAL,P/S,TOOTHPASTE,5.067480024,SMALL PACKBIG PACKMEDIUM PACK,0,0,0,0,0,0,0,0,0,4.854300004,5.067480024,5.067480024,0,5.067480024,19,0,0,0,0,0,0,5.067480024
202103,AEON,ORAL,P/S,TOOTHPASTE,3.315240044,MEDIUM PACKBIG PACKSMALL PACK,0,0,0,0,0,0,0,0,0,4.341280017,3.315240044,3.315240044,4.341280017,3.315240044,27,0,0,0,0,0,0,-1.026039973
202104,AEON,ORAL,P/S,TOOTHPASTE,3.372480036,SMALL PACKBIG PACKMEDIUM PACK,0,0,0,0,0,0,0,0,0,3.918400035,3.372480036,3.372480036,3.918400035,3.372480036,24,0,0,0,0,0,0,-0.545919999
202105,AEON,ORAL,P/S,TOOTHPASTE,3.12084004,SMALL PACKBIG PACKMEDIUM PACK,0,0,0,0,0,0,0,0,0,3.26952004,3.12084004,3.12084004,3.26952004,3.12084004,25,0,0,0,0,0,0,-0.14868
202106,AEON,ORAL,P/S,TOOTHPASTE,1.84008002,BIG PACKMEDIUM PACKSMALL PACK,0,0,0,0,0,0,0,0,0,2.777800032,1.84008002,1.84008002,2.8958976,2.194372723,26,0,0,0,0,0,0,-1.05581758
202107,AEON,ORAL,P/S,TOOTHPASTE,3.671040027,BIG PACKMEDIUM PACKSMALL PACK,0,0,0,0,0,0,0,0,0,2.877320029,3.671040027,3.671040027,2.995417597,3.671040027,27,0,0,0,0,0,0,0.67562243
202108,AEON,ORAL,P/S,TOOTHPASTE,1.392120006,BIG PACKMEDIUM PACKSMALL PACK,0,0,0,0,0,0,0,0,0,2.301080018,1.392120006,1.43457216,2.686595158,2.194372723,26,0,0,0,0,0,0,-1.252022998
202109,AEON,ORAL,P/S,TOOTHPASTE,2.722800029,BIG PACKSMALL PACKMEDIUM PACK,0,0,0,0,0,0,0,0,0,2.595320021,2.722800029,2.722800029,2.862737593,2.722800029,25,0,0,0,0,0,0,-0.139937564
202110,AEON,ORAL,P/S,TOOTHPASTE,2.549759988,BIG PACKMEDIUM PACKSMALL PACK,0,0,0,0,0,0,0,0,0,2.221560008,2.549759988,2.549759988,2.48897758,2.549759988,26,0,0,0,0,0,0,0.060782408
202111,AEON,ORAL,P/S,TOOTHPASTE,1.945319978,MEDIUM PACKBIG PACKSMALL PACK,0,0,0,0,0,0,0,0,0,2.405959998,1.945319978,1.945319978,2.48897758,2.194372723,26,0,0,0,0,0,0,-0.543657602
202112,AEON,ORAL,P/S,TOOTHPASTE,2.609159963,BIG PACKMEDIUM PACKSMALL PACK,0,0,0,0,0,0,0,0,0,2.368079976,2.609159963,2.609159963,2.451097558,2.609159963,27,0,0,0,0,0,0,0.158062405
202201,AEON,ORAL,P/S,TOOTHPASTE,4.400639939,SMALL PACKBIG PACKMEDIUM PACK,0,7,396005419.8,58.16666667,0,0,0,396005419.8,0,2.98503996,4.400639939,4.400639939,3.068057542,4.400639939,22,0,0,0,0,0,0,1.332582397
202202,AEON,ORAL,P/S,TOOTHPASTE,8.986919742,SMALL PACKBIG PACKMEDIUM PACK,0,6,111548527.3,65.66666667,0,0,0,99505960,0,5.332239881,8.986919742,5.993375537,4.081124959,5.233574974,19,0,0,0,0,0,0,1.912250578
202203,AEON,ORAL,P/S,TOOTHPASTE,2.389679969,MEDIUM PACKBIG PACKSMALL PACK,0,3,36604220,25.66666667,0,0,0,48646787.26,0,5.259079883,2.389679969,2.389679969,4.007964961,2.389679969,27,0,0,0,0,0,0,-1.618284992
202204,AEON,ORAL,P/S,TOOTHPASTE,3.169559943,SMALL PACKBIG PACKMEDIUM PACK,0,8,384750139,196.7142857,0,0,0,131871912.6,0,4.848719885,3.169559943,3.169559943,3.597604962,3.169559943,24,0,0,0,0,0,0,-0.428045019
202205,AEON,ORAL,P/S,TOOTHPASTE,3.645179926,SMALL PACKMEDIUM PACKBIG PACK,0,3,104482500,35,0,0,0,228809285.9,0,3.068139946,3.645179926,3.645179926,3.068139946,3.645179926,25,0,0,0,0,0,0,0.57703998
202206,AEON,ORAL,P/S,TOOTHPASTE,4.741979883,MEDIUM PACKBIG PACKSMALL PACK,0,3,38100000,18,0,0,0,111456938.9,0,3.852239917,4.741979883,4.741979883,3.852239917,4.741979883,26,0,0,0,0,0,0,0.889739966
202207,AEON,ORAL,P/S,TOOTHPASTE,3.546359917,SMALL PACKBIG PACKMEDIUM PACK,0,8,149981790,70.66666667,0,0,0,153568784.6,0,3.977839909,3.546359917,3.546359917,3.977839909,3.546359917,26,0,0,0,0,0,0,-0.431479992
202208,AEON,ORAL,P/S,TOOTHPASTE,4.686299888,SMALL PACKMEDIUM PACKBIG PACK,0,9,148548966.1,77,0,0,0,174570065.6,0,4.324879896,4.686299888,4.686299888,4.324879896,4.686299888,27,0,0,0,0,0,0,0.361419992
202209,AEON,ORAL,P/S,TOOTHPASTE,3.306179926,MEDIUM PACKSMALL PACKBIG PACK,0,1,45471384,40,0,0,0,59689945.58,0,3.84627991,3.306179926,3.306179926,3.84627991,3.306179926,25,0,0,0,0,0,0,-0.540099984
202210,AEON,ORAL,P/S,TOOTHPASTE,3.363479923,SMALL PACKBIG PACKMEDIUM PACK,0,4,113366160,125,0,0,0,85505452.03,0,3.785319912,3.363479923,3.363479923,3.785319912,3.363479923,26,0,0,0,0,0,0,-0.421839989
202211,AEON,ORAL,P/S,TOOTHPASTE,4.482179908,BIG PACKMEDIUM PACKSMALL PACK,0,7,183799576,44,0,0,0,204929656.1,0,3.717279919,4.482179908,4.482179908,3.717279919,4.482179908,26,0,0,0,0,0,0,0.764899989
202212,AEON,ORAL,P/S,TOOTHPASTE,3.977279902,MEDIUM PACKBIG PACKSMALL PACK,0,7,42533036.5,33.16666667,0,0,0,60631510.41,0,3.940979911,3.977279902,3.977279902,3.940979911,3.977279902,27,0,0,0,0,0,0,0.036299991
202301,AEON,ORAL,P/S,TOOTHPASTE,3.849059906,MEDIUM PACKSMALL PACKBIG PACK,0,8,139171475.2,174.25,0,0,0,92710744.66,0,4.102839905,3.849059906,3.849059906,4.102839905,3.849059906,20,0,0,0,0,0,0,-0.253779999
202302,AEON,ORAL,P/S,TOOTHPASTE,2.502779946,MEDIUM PACKSMALL PACKBIG PACK,0,7,189089080,65.25,0,0,0,167725400.8,0,3.443039918,2.502779946,2.502779946,3.443039918,2.502779946,24,0,0,0,0,0,0,-0.940259972
202303,AEON,ORAL,P/S,TOOTHPASTE,4.186139903,MEDIUM PACKBIG PACKSMALL PACK,0,5,118791108,114.75,0,0,0,100411438.3,0,3.512659918,4.186139903,4.186139903,3.512659918,4.186139903,27,0,0,0,0,0,0,0.673479985
202304,AEON,ORAL,P/S,TOOTHPASTE,3.536399922,BIG PACKMEDIUM PACKSMALL PACK,0,8,123220190,66.5,0,0,0,140351367.5,0,3.408439924,3.536399922,3.536399922,3.408439924,3.536399922,24,0,0,0,0,0,0,0.127959998
202305,AEON,ORAL,P/S,TOOTHPASTE,3.757259914,BIG PACKSMALL PACKMEDIUM PACK,0,7,112696000,70.75,0,0,0,167050987.9,0,3.826599913,3.757259914,3.757259914,3.826599913,3.757259914,25,0,0,0,0,0,0,-0.069339999
202306,AEON,ORAL,P/S,TOOTHPASTE,3.88091991,SMALL PACKBIG PACKMEDIUM PACK,0,6,217156656,40.25,0,0,0,231874570.1,0,3.724859915,3.88091991,3.88091991,3.724859915,3.88091991,26,0,0,0,0,0,0,0.156059995
202307,AEON,ORAL,P/S,TOOTHPASTE,3.984599909,SMALL PACKBIG PACKMEDIUM PACK,0,3,88874368,42,0,0,0,65597747.81,0,3.874259911,3.984599909,3.984599909,3.874259911,3.984599909,26,0,0,0,0,0,0,0.110339998
202308,AEON,ORAL,P/S,TOOTHPASTE,3.761459916,SMALL PACKMEDIUM PACKBIG PACK,0,5,136478758,89.5,0,0,0,111717103.7,0,3.875659912,3.761459916,3.761459916,3.875659912,3.761459916,27,0,0,0,0,0,0,-0.114199996
202309,AEON,ORAL,P/S,TOOTHPASTE,2.789519943,SMALL PACKBIG PACKMEDIUM PACK,0,5,99920644.6,159,0,0,0,78410855.01,0,3.511859923,2.789519943,2.789519943,3.511859923,2.789519943,24,0,0,0,0,0,0,-0.72233998
202310,AEON,ORAL,P/S,TOOTHPASTE,2.95643994,MEDIUM PACKBIG PACKSMALL PACK,0,3,59654560,29,0,0,0,86719559.85,0,3.169139933,2.95643994,2.95643994,3.169139933,2.95643994,26,0,0,0,0,0,0,-0.212699993
202311,AEON,ORAL,P/S,TOOTHPASTE,5.44715985,SMALL PACKMEDIUM PACKBIG PACK,0,6,372667290,36.66666667,0,0,0,395839870.5,0,3.731039911,5.44715985,5.44715985,3.659844952,5.233574974,26,0,0,0,0,0,0,1.787314898
